title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
Genome-wide identification of SNPs associated with body weight in yak,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09077-4,2022,True,False,False
Deregulated RNAs involved in sympathetic regulation of sepsis-induced acute lung injury based on whole transcriptome sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09073-8,2022,False,False,False
The proteomic analysis of bovine embryos developed ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09076-5,2022,False,False,False
Integrative analysis of transcriptome and metabolism reveals potential roles of carbon fixation and photorespiratory metabolism in response to drought in Shanlan upland rice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09094-3,2022,False,False,False
A role for worm ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09063-w,2022,True,False,False
The transcriptomic profile of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09095-2,2023,False,False,False
Transcriptome analysis reveals the high temperature induced damage is a significant factor affecting the osmotic function of gill tissue in Siberian sturgeon ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08969-9,2023,False,True,False
Assembly and annotation of the ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09102-6,2023,False,False,False
Pulmonary artery embolism: comprehensive transcriptomic analysis in understanding the pathogenic mechanisms of the disease,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09110-0,2023,False,False,False
Comparative transcriptome analysis of skin color-associated genes in leopard coral grouper (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09091-6,2023,True,False,False
Application of RNA sequencing to understand the response of rice seedlings to salt-alkali stress,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09121-x,2023,False,False,False
Integrated transcriptome and proteome revealed that the declined expression of cell cycle-related genes associated with follicular atresia in geese,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-09088-1,2023,False,False,False
Gene expressions between obligate bamboo-eating pandas and non-herbivorous mammals reveal converged specialized bamboo diet adaptation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09111-z,2023,False,False,False
A draft ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08990-y,2023,True,False,False
Tolerance to dietary linalool primarily involves co-expression of cytochrome P450s and cuticular proteins in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09117-7,2023,False,False,False
Integrated single-molecule real-time sequencing and RNA sequencing reveal the molecular mechanisms of salt tolerance in a novel synthesized polyploid genetic bridge between maize and its wild relatives,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09148-0,2023,False,False,False
De novo transcriptome assemblies of C,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08995-7,2023,False,False,False
Gut microbiome variations in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09142-6,2023,False,False,False
microRNA regulation of skin pigmentation in golden-back mutant of crucian carp from a rice-fish integrated farming system,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09168-w,2023,False,False,False
Clustering pattern and evolution characteristic of microRNAs in grass carp (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09159-x,2023,False,False,False
A functional gene module identification algorithm in gene expression data based on genetic algorithm and gene ontology,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09157-z,2023,False,False,False
Analysis of genetically determined gene expression suggests role of inflammatory processes in exfoliation syndrome,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09179-7,2023,False,True,False
Comparative transcriptome analysis reveals the regulatory mechanisms of two tropical water lilies in response to cold stress,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09176-w,2023,False,False,False
Transcriptome sequencing and gene expression analysis revealed early ovule abortion of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09171-1,2023,False,False,False
Transcriptome and proteome analyses reveal the potential mechanism of seed dormancy release in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09202-x,2023,False,False,False
Transcriptional profiling of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09200-z,2023,False,False,False
Comparison of the Illumina NextSeq 2000 and GeneMind Genolab M sequencing platforms for spatial transcriptomics,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09192-w,2023,False,False,False
Long read isoform sequencing reveals hidden transcriptional complexity between cattle subspecies,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09212-9,2023,False,False,False
Changes in life history parameters and transcriptome profile of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09182-y,2023,False,True,False
An SPRI beads-based DNA purification strategy for flexibility and cost-effectiveness,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09211-w,2023,False,False,False
Transcriptome profiling reveals characteristics of hairy root and the role of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09219-2,2023,True,False,False
A deeper insight into the sialome of male and female ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09236-1,2023,False,False,False
Comparative metabolomics of root-tips reveals distinct metabolic pathways conferring drought tolerance in contrasting genotypes of rice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09246-z,2023,False,False,False
Differential bumble bee gene expression associated with pathogen infection and pollen diet,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09143-5,2023,False,False,False
Understanding host response to infectious salmon anaemia virus in an Atlantic salmon cell line using single-cell RNA sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09254-z,2023,True,False,False
"Potential key genes involved in metabolic resistance to malathion in the southern house mosquito, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09241-4,2023,False,False,False
Genome-wide identification of potential odontogenic genes involved in the dental epithelium-mesenchymal interaction during early odontogenesis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09140-8,2023,False,False,False
The genetic basis of wing spots in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09261-0,2023,True,False,False
A high-quality chromosome-level ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09256-x,2023,False,False,False
Identification of candidate genes responsible for chasmogamy in wheat,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09252-1,2023,False,False,False
Comparative genomics analyses reveal sequence determinants underlying interspecies variations in injury-responsive enhancers,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09283-8,2023,False,False,False
Comparative analysis of Fusarium crown rot resistance in synthetic hexaploid wheats and their parental genotypes,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09268-7,2023,False,False,False
The esBAF and ISWI nucleosome remodeling complexes influence occupancy of overlapping dinucleosomes and fragile nucleosomes in murine embryonic stem cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09287-4,2023,False,False,False
Identifying altered developmental pathways in human globoid cell leukodystrophy iPSCs-derived NSCs using transcriptome profiling,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09285-6,2023,False,False,False
Two simple methods to improve the accuracy of the genomic selection methodology,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09294-5,2023,False,False,False
Identification of mitophagy-related biomarkers and immune infiltration in major depressive disorder,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09304-6,2023,False,True,False
Genome-wide assessment and mapping of inbreeding depression identifies candidate genes associated with semen traits in Holstein bulls,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09298-1,2023,False,False,False
Cis-regulatory atlas of primary human CD4+ T cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09288-3,2023,False,True,False
The transcriptome of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09327-z,2023,False,False,False
Low impact of polyploidization on the transcriptome of synthetic allohexaploid wheat,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09324-2,2023,True,False,False
Integration of ATAC-Seq and RNA-Seq reveals FOSL2 drives human liver progenitor-like cell aging by regulating inflammatory factors,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09349-7,2023,False,False,False
Identification and validation of a DNA methylation-driven gene-based prognostic model for clear cell renal cell carcinoma,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09416-z,2023,True,False,False
"Evaluating the mouse neural precursor line, SN4741, as a suitable proxy for midbrain dopaminergic neurons",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09398-y,2023,False,False,False
Genomic signatures of local adaptation in recent invasive ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09402-5,2023,False,False,False
Multi-omics analysis reveals changes in tryptophan and cholesterol metabolism before and after sexual maturation in captive macaques,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09404-3,2023,False,False,False
Examining parent-of-origin effects on transcription and RNA methylation in mediating aggressive behavior in honey bees (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09411-4,2023,False,False,False
Transcriptional profile of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09339-9,2023,False,False,False
Transgenerational exposure to ocean acidification impacts the hepatic transcriptome of European sea bass (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09353-x,2023,True,False,False
Homoeologous evolution of the allotetraploid genome of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09456-5,2023,False,False,False
 ‘omics profiling: identification of putative metabolite-gene associations mediating its in vitro antagonism against ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09463-6,2023,False,False,False
Identification and characterization of transcribed enhancers during cerebellar development through enhancer RNA analysis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09368-4,2023,False,False,False
The DNA methylation status of the serotonin metabolic pathway associated with reproductive inactivation induced by long-light exposure in Magang geese,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-023-09342-0,2023,True,False,False
